1994,Animals & Animal Products,"[{'color': '#eecc88', 'label': 'Venezuela 1994 Export Partner Share ', 'value': 109134.57900000001}, {'data': {'description': 'Trade Value($):49,890.26 </br> Share(%):     45.71'}, 'label': 'Colombia', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 49890.264}, {'data': {'description': 'Trade Value($):39,101.62 </br> Share(%):     35.83'}, 'label': 'United States', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 39101.616}, {'data': {'description': 'Trade Value($):8,923.69 </br> Share(%):      8.18'}, 'label': 'Spain', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 8923.694}, {'data': {'description': 'Trade Value($):4,280.83 </br> Share(%):      3.92'}, 'label': 'Italy', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 4280.832}, {'data': {'description': 'Trade Value($):1,190.85 </br> Share(%):      1.09'}, 'label': 'Brazil', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 1190.854}, {'data': {'description': 'Trade Value($):5,747.32 </br> Share(%):      5.27'}, 'label': 'Others (31) partners', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 5747.319}]"
1994,"Natural or Cultured Pearls, Precious or Semi-precious Stones, Precious Metals, Metals Clad with Precious Metal, and Articles thereof; Imitation Jewellery; Coin","[{'color': '#eecc88', 'label': 'Venezuela 1994 Export Partner Share ', 'value': 842211.7850000001}, {'data': {'description': 'Trade Value($):262,713.41 </br> Share(%):     31.19'}, 'label': 'United States', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 262713.406}, {'data': {'description': 'Trade Value($):224,576.03 </br> Share(%):     26.67'}, 'label': 'Japan', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 224576.028}, {'data': {'description': 'Trade Value($):101,064.13 </br> Share(%):     12.00'}, 'label': 'Mexico', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 101064.125}, {'data': {'description': 'Trade Value($):86,244.66 </br> Share(%):     10.24'}, 'label': 'Colombia', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 86244.663}, {'data': {'description': 'Trade Value($):74,900.90 </br> Share(%):      8.89'}, 'label': 'Netherlands', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 74900.9}, {'data': {'description': 'Trade Value($):92,712.66 </br> Share(%):     11.01'}, 'label': 'Others (46) partners', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 92712.663}]"
1994,Base Metals and Articles of Base Metal,"[{'color': '#eecc88', 'label': 'Venezuela 1994 Export Partner Share ', 'value': 1548192.0389999999}, {'data': {'description': 'Trade Value($):511,268.41 </br> Share(%):     33.02'}, 'label': 'United States', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 511268.409}, {'data': {'description': 'Trade Value($):248,597.43 </br> Share(%):     16.06'}, 'label': 'Colombia', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 248597.434}, {'data': {'description': 'Trade Value($):245,996.19 </br> Share(%):     15.89'}, 'label': 'Japan', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 245996.187}, {'data': {'description': 'Trade Value($):150,190.10 </br> Share(%):      9.70'}, 'label': 'Mexico', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 150190.095}, {'data': {'description': 'Trade Value($):79,594.13 </br> Share(%):      5.14'}, 'label': 'Netherlands', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 79594.133}, {'data': {'description': 'Trade Value($):312,545.78 </br> Share(%):     20.19'}, 'label': 'Others (64) partners', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 312545.781}]"
1994,"Machinery and Mechanical Appliances; Electrical Equipment; Parts thereof; Sound Recorders and Reproducers, Television Image and Sound Recorders and Reproducers, and Parts and Accessories of such Articles","[{'color': '#eecc88', 'label': 'Venezuela 1994 Export Partner Share ', 'value': 98142.197}, {'data': {'description': 'Trade Value($):32,718.79 </br> Share(%):     33.34'}, 'label': 'Colombia', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 32718.786}, {'data': {'description': 'Trade Value($):29,305.71 </br> Share(%):     29.86'}, 'label': 'United States', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 29305.712}, {'data': {'description': 'Trade Value($):6,185.10 </br> Share(%):      6.30'}, 'label': 'Brazil', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 6185.098}, {'data': {'description': 'Trade Value($):2,537.74 </br> Share(%):      2.59'}, 'label': 'Peru', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 2537.737}, {'data': {'description': 'Trade Value($):2,292.42 </br> Share(%):      2.34'}, 'label': 'Chile', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 2292.417}, {'data': {'description': 'Trade Value($):25,102.45 </br> Share(%):     25.58'}, 'label': 'Others (57) partners', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 25102.447}]"
1994,"Vehicles, Aircraft, Vessels, and Associated Transport Equipment","[{'color': '#eecc88', 'label': 'Venezuela 1994 Export Partner Share ', 'value': 420890.343}, {'data': {'description': 'Trade Value($):260,239.61 </br> Share(%):     61.83'}, 'label': 'Colombia', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 260239.609}, {'data': {'description': 'Trade Value($):72,239.37 </br> Share(%):     17.16'}, 'label': 'Ecuador', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 72239.368}, {'data': {'description': 'Trade Value($):67,826.99 </br> Share(%):     16.12'}, 'label': 'United States', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 67826.986}, {'data': {'description': 'Trade Value($):7,847.78 </br> Share(%):      1.86'}, 'label': 'Panama', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 7847.782}, {'data': {'description': 'Trade Value($):3,710.33 </br> Share(%):      0.88'}, 'label': 'Argentina', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 3710.33}, {'data': {'description': 'Trade Value($):9,026.27 </br> Share(%):      2.14'}, 'label': 'Others (34) partners', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 9026.268}]"
1994,"Optical, Photographic, Cinematographic, Measuring, Checking, Precision, Medical or Surgical Instruments and Apparatus; Clocks and Watches; Musical Instruments; Parts and Accessories thereof","[{'color': '#eecc88', 'label': 'Venezuela 1994 Export Partner Share ', 'value': 2253596.732}, {'data': {'description': 'Trade Value($):760,065.72 </br> Share(%):     33.73'}, 'label': 'Colombia', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 760065.716}, {'data': {'description': 'Trade Value($):633,596.24 </br> Share(%):     28.11'}, 'label': 'United States', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 633596.242}, {'data': {'description': 'Trade Value($):122,533.22 </br> Share(%):      5.44'}, 'label': 'Ecuador', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 122533.218}, {'data': {'description': 'Trade Value($):100,835.05 </br> Share(%):      4.47'}, 'label': 'Mexico', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 100835.052}, {'data': {'description': 'Trade Value($):73,214.31 </br> Share(%):      3.25'}, 'label': 'Peru', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 73214.314}, {'data': {'description': 'Trade Value($):563,352.19 </br> Share(%):     25.00'}, 'label': 'Others (86) partners', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 563352.19}]"
1994,Miscellaneous Manufactured Articles,"[{'color': '#eecc88', 'label': 'Venezuela 1994 Export Partner Share ', 'value': 24023.498999999996}, {'data': {'description': 'Trade Value($):7,835.75 </br> Share(%):     32.62'}, 'label': 'Colombia', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 7835.747}, {'data': {'description': 'Trade Value($):5,338.70 </br> Share(%):     22.22'}, 'label': 'United States', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 5338.702}, {'data': {'description': 'Trade Value($):2,910.05 </br> Share(%):     12.11'}, 'label': 'Brazil', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 2910.05}, {'data': {'description': 'Trade Value($):1,007.03 </br> Share(%):      4.19'}, 'label': 'Italy', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 1007.03}, {'data': {'description': 'Trade Value($):756.01 </br> Share(%):      3.15'}, 'label': 'Peru', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 756.011}, {'data': {'description': 'Trade Value($):6,175.96 </br> Share(%):     25.71'}, 'label': 'Others (45) partners', 'parent': 'Venezuela 1994 Export Partner Share ', 'value': 6175.959}]"
1995,Animals & Animal Products,"[{'color': '#eecc88', 'label': 'Venezuela 1995 Export Partner Share ', 'value': 85569.13799999999}, {'data': {'description': 'Trade Value($):40,206.60 </br> Share(%):     46.99'}, 'label': 'Colombia', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 40206.601}, {'data': {'description': 'Trade Value($):26,675.23 </br> Share(%):     31.17'}, 'label': 'United States', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 26675.228}, {'data': {'description': 'Trade Value($):7,232.66 </br> Share(%):      8.45'}, 'label': 'Spain', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 7232.658}, {'data': {'description': 'Trade Value($):3,506.87 </br> Share(%):      4.10'}, 'label': 'Italy', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 3506.873}, {'data': {'description': 'Trade Value($):1,753.83 </br> Share(%):      2.05'}, 'label': 'Brazil', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 1753.832}, {'data': {'description': 'Trade Value($):6,193.95 </br> Share(%):      7.24'}, 'label': 'Others (30) partners', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 6193.946}]"
1995,Vegetable Products,"[{'color': '#eecc88', 'label': 'Venezuela 1995 Export Partner Share ', 'value': 146484.541}, {'data': {'description': 'Trade Value($):107,458.13 </br> Share(%):     73.36'}, 'label': 'Colombia', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 107458.125}, {'data': {'description': 'Trade Value($):19,822.40 </br> Share(%):     13.53'}, 'label': 'United States', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 19822.398}, {'data': {'description': 'Trade Value($):3,159.36 </br> Share(%):      2.16'}, 'label': 'Germany', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 3159.361}, {'data': {'description': 'Trade Value($):2,296.21 </br> Share(%):      1.57'}, 'label': 'Netherlands Antilles', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 2296.208}, {'data': {'description': 'Trade Value($):2,060.50 </br> Share(%):      1.41'}, 'label': 'Lebanon', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 2060.5}, {'data': {'description': 'Trade Value($):11,687.95 </br> Share(%):      7.98'}, 'label': 'Others (37) partners', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 11687.949}]"
1995,"Prepared Foodstuffs; Beverages, Spirits, Vinegar, Tobacco and Manufactured Tobacco Substitutes","[{'color': '#eecc88', 'label': 'Venezuela 1995 Export Partner Share ', 'value': 305266.536}, {'data': {'description': 'Trade Value($):153,180.69 </br> Share(%):     50.18'}, 'label': 'Colombia', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 153180.685}, {'data': {'description': 'Trade Value($):76,421.63 </br> Share(%):     25.03'}, 'label': 'Anguila', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 76421.631}, {'data': {'description': 'Trade Value($):24,051.42 </br> Share(%):      7.88'}, 'label': 'United States', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 24051.423}, {'data': {'description': 'Trade Value($):5,603.26 </br> Share(%):      1.84'}, 'label': 'Peru', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 5603.255}, {'data': {'description': 'Trade Value($):4,945.94 </br> Share(%):      1.62'}, 'label': 'Brazil', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 4945.939}, {'data': {'description': 'Trade Value($):41,063.60 </br> Share(%):     13.45'}, 'label': 'Others (42) partners', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 41063.603}]"
1995,Mineral Products,"[{'color': '#eecc88', 'label': 'Venezuela 1995 Export Partner Share ', 'value': 275751.086}, {'data': {'description': 'Trade Value($):178,814.83 </br> Share(%):     64.85'}, 'label': 'Unspecified', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 178814.826}, {'data': {'description': 'Trade Value($):45,942.60 </br> Share(%):     16.66'}, 'label': 'United States', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 45942.6}, {'data': {'description': 'Trade Value($):8,199.35 </br> Share(%):      2.97'}, 'label': 'Guadeloupe', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 8199.346}, {'data': {'description': 'Trade Value($):6,891.35 </br> Share(%):      2.50'}, 'label': 'Colombia', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 6891.348}, {'data': {'description': 'Trade Value($):6,187.54 </br> Share(%):      2.24'}, 'label': 'Dominican Republic', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 6187.538}, {'data': {'description': 'Trade Value($):29,715.43 </br> Share(%):     10.78'}, 'label': 'Others (32) partners', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 29715.428}]"
1995,Products of the Chemical or Allied Industries,"[{'color': '#eecc88', 'label': 'Venezuela 1995 Export Partner Share ', 'value': 705740.8330000001}, {'data': {'description': 'Trade Value($):175,615.02 </br> Share(%):     24.88'}, 'label': 'United States', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 175615.02}, {'data': {'description': 'Trade Value($):141,094.20 </br> Share(%):     19.99'}, 'label': 'Colombia', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 141094.201}, {'data': {'description': 'Trade Value($):43,293.64 </br> Share(%):      6.13'}, 'label': 'Mexico', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 43293.64}, {'data': {'description': 'Trade Value($):39,986.91 </br> Share(%):      5.67'}, 'label': 'Peru', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 39986.91}, {'data': {'description': 'Trade Value($):39,051.51 </br> Share(%):      5.53'}, 'label': 'Chile', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 39051.514}, {'data': {'description': 'Trade Value($):266,699.55 </br> Share(%):     37.79'}, 'label': 'Others (58) partners', 'parent': 'Venezuela 1995 Export Partner Share ', 'value': 266699.548}]"
